index,class/url,class/name,name,level,desc/0,desc/1,desc/2,desc/3,desc/4,desc/5,desc/6,url,subclass/url,subclass/name,reference,choice/choose,choice/type,choice/from/0/url,choice/from/0/name,choice/from/1/url,choice/from/1/name,choice/from/2/url,choice/from/2/name,choice/from/3/url,choice/from/3/name,choice/from/4/url,choice/from/4/name,choice/from/5/url,choice/from/5/name,choice/from/6/url,choice/from/6/name,choice/from/7/url,choice/from/7/name,choice/from/8/url,choice/from/8/name,choice/from/9/url,choice/from/9/name,choice/from/10/url,choice/from/10/name,choice/from/11/url,choice/from/11/name,choice/from/12/url,choice/from/12/name,choice/from/13/url,choice/from/13/name,choice/from/14/url,choice/from/14/name,choice/from/15/url,choice/from/15/name,choice/from/16/url,choice/from/16/name,choice/from/17/url,choice/from/17/name,prerequisites/0/type,prerequisites/0/proficiency,group,desc/7,desc/8,prerequisites/0/spell,prerequisites/0/feature,prerequisites/0/level,prerequisites/1/type,prerequisites/1/feature
335,http://www.dnd5eapi.co/api/classes/10,Sorcerer,Ability Score Improvement 4,16,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,http://www.dnd5eapi.co/api/classes/10,Sorcerer,Choose: Additional Metamagic,17,"At 3rd level, you gain the ability to twist your spells to suit your needs. You gain two of the following Metamagic options of your choice. You gain another one at 10th and 17th level.","You can use only one Metamagic option on a spell when you cast it, unless otherwise noted.",,,,,,http://www.dnd5eapi.co/api/features/336,,,,1,feature,http://www.dnd5eapi.co/api/features/327,Metamagic: Careful Spell,http://www.dnd5eapi.co/api/features/328,Metamagic: Distant Spell,http://www.dnd5eapi.co/api/features/321,Metamagic: Empowered Spell,http://www.dnd5eapi.co/api/features/322,Metamagic: Extended Spell,http://www.dnd5eapi.co/api/features/323,Metamagic: Heightened Spell,http://www.dnd5eapi.co/api/features/324,Metamagic: Quickened Spell,http://www.dnd5eapi.co/api/features/325,Metamagic: Subtle Spell,http://www.dnd5eapi.co/api/features/326,Metamagic: Twinned Spell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,http://www.dnd5eapi.co/api/classes/10,Sorcerer,Draconic Presence,18,"Beginning at 18th level, you can channel the dread presence of your dragon ancestor, causing those around you to become awestruck or frightened. As an action, you can spend 5 sorcery points to draw on this power and exude an aura of awe or fear (your choice) to a distance of 60 feet. For 1 minute or until you lose your concentration (as if you were casting a concentration spell), each hostile creature that starts its turn in this aura must succeed on a Wisdom saving throw or be charmed (if you chose awe) or frightened (if you chose fear) until the aura ends. A creature that succeeds on this saving throw is immune to your aura for 24 hours.",,,,,,,http://www.dnd5eapi.co/api/features/337,http://www.dnd5eapi.co/api/subclasses/10,Draconic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,http://www.dnd5eapi.co/api/classes/10,Sorcerer,Ability Score Improvement 5,19,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,http://www.dnd5eapi.co/api/classes/10,Sorcerer,Sorcerous Restoration,20,"At 20th level, you regain 4 expended sorcery points whenever you finish a short rest.",,,,,,,http://www.dnd5eapi.co/api/features/339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,http://www.dnd5eapi.co/api/classes/11,Warlock,Otherworldly Patron,1,"At 1st level, you have struck a bargain with an otherworldly being of your choice: the Archfey, the Fiend, or the Great Old One, each of which is detailed at the end of the class description. Your choice grants you features at 1st level and again at 6th, 10th, and 14th level.",,,,,,,http://www.dnd5eapi.co/api/features/340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,http://www.dnd5eapi.co/api/classes/11,Warlock,Dark One's Blessing,1,"Starting at 1st level, when you reduce a hostile creature to 0 hit points, you gain temporary hit points equal to your Charisma modifier + your warlock level (minimum of 1).",,,,,,,http://www.dnd5eapi.co/api/features/341,http://www.dnd5eapi.co/api/subclasses/11,Fiend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,http://www.dnd5eapi.co/api/classes/11,Warlock,Pact Magic,1,Your arcane research and the magic bestowed on you by your patron have given you facility with spells.,,,,,,,http://www.dnd5eapi.co/api/features/342,,,http://www.dnd5eapi.co/api/spellcasting/warlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,http://www.dnd5eapi.co/api/classes/11,Warlock,Choose: Eldritch Invocations,2,"In your study of occult lore, you have unearthed eldritch invocations, fragments of forbidden knowledge that imbue you with an abiding magical ability.","At 2nd level, you gain two eldritch invocations of your choice. Your invocation options are detailed at the end of the class description. When you gain certain warlock levels, you gain additional invocations of your choice, as shown in the Invocations Known column of the Warlock table.","Additionally, when you gain a level in this class, you can choose one of the invocations you know and replace it with another invocation that you could learn at that level.",,,,,http://www.dnd5eapi.co/api/features/343,,,,2,feature,http://www.dnd5eapi.co/api/features/344,Eldritch Invocation: Agonizing Blast,http://www.dnd5eapi.co/api/features/345,Eldritch Invocation: Armor of Shadows,http://www.dnd5eapi.co/api/features/346,Eldritch Invocation: Beast Speech,http://www.dnd5eapi.co/api/features/347,Eldritch Invocation: Beguiling Influence,http://www.dnd5eapi.co/api/features/348,Eldritch Invocation: Book of Ancient Secrets,http://www.dnd5eapi.co/api/features/349,Eldritch Invocation: Devil's Sight,http://www.dnd5eapi.co/api/features/350,Eldritch Invocation: Eldritch Sight,http://www.dnd5eapi.co/api/features/351,Eldritch Invocation: Eldritch Spear,http://www.dnd5eapi.co/api/features/352,Eldritch Invocation: Eyes of the Rune Keeper,http://www.dnd5eapi.co/api/features/353,Eldritch Invocation: Fiendish Vigor,http://www.dnd5eapi.co/api/features/354,Eldritch Invocation: Gaze of Two Minds,http://www.dnd5eapi.co/api/features/355,Eldritch Invocation: Mask of Many Faces,http://www.dnd5eapi.co/api/features/356,Eldritch Invocation: Misty Visions,http://www.dnd5eapi.co/api/features/357,Eldritch Invocation: Repelling Blast,http://www.dnd5eapi.co/api/features/358,Eldritch Invocation: Thief of Five Fates,http://www.dnd5eapi.co/api/features/359,Eldritch Invocation: Voice of the Chain Master,,,,,,,,,,,,,,
344,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Agonizing Blast,2,"When you cast eldritch blast, add your Charisma modifier to the damage it deals on a hit.",,,,,,,http://www.dnd5eapi.co/api/features/344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spell,,Eldritch Invocations,,,http://www.dnd5eapi.co/api/spells/91,,,,
345,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Armor of Shadows,2,"You can cast mage armor on yourself at will, without expending a spell slot or material components.",,,,,,,http://www.dnd5eapi.co/api/features/345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
346,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Beast Speech,2,"You can cast speak with animals at will, without expending a spell slot.",,,,,,,http://www.dnd5eapi.co/api/features/346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
347,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Beguiling Influence,2,You gain proficiency in the Deception and Persuasion skills.,,,,,,,http://www.dnd5eapi.co/api/features/347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
348,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Book of Ancient Secrets,2,"You can now inscribe magical rituals in your Book of Shadows. Choose two 1st-level spells that have the ritual tag from any class's spell list (the two needn't be from the same list). The spells appear in the book and don't count against the number of spells you know. With your Book of Shadows in hand, you can cast the chosen spells as rituals. You can't cast the spells except as rituals, unless you've learned them by some other means. You can also cast a warlock spell you know as a ritual if it has the ritual tag.","On your adventures, you can add other ritual spells to your Book of Shadows. When you find such a spell, you can add it to the book if the spell's level is equal to or less than half your warlock level (rounded up) and if you can spare the time to transcribe the spell. For each level of the spell, the transcription process takes 2 hours and costs 50 gp for the rare inks needed to inscribe it.",,,,,,http://www.dnd5eapi.co/api/features/348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature,,Eldritch Invocations,,,,http://www.dnd5eapi.co/api/features/270,,,
349,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Devil's Sight,2,"You can see normally in darkness, both magical and nonmagical, to a distance of 120 feet.",,,,,,,http://www.dnd5eapi.co/api/features/349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
350,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Eldritch Sight,2,"You can cast detect magic at will, without expending a spell slot.",,,,,,,http://www.dnd5eapi.co/api/features/350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
351,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Eldritch Spear,2,"When you cast eldritch blast, its range is 300 feet.",,,,,,,http://www.dnd5eapi.co/api/features/351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spell,,Eldritch Invocations,,,http://www.dnd5eapi.co/api/spells/91,,,,
352,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Eyes of the Rune Keeper,2,You can read all writing.,,,,,,,http://www.dnd5eapi.co/api/features/352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
353,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Fiendish Vigor,2,"You can cast false life on yourself at will as a 1st-level spell, without expending a spell slot or material components.",,,,,,,http://www.dnd5eapi.co/api/features/353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
354,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Gaze of Two Minds,2,"You can use your action to touch a willing humanoid and perceive through its senses until the end of your next turn. As long as the creature is on the same plane of existence as you, you can use your action on subsequent turns to maintain this connection, extending the duration until the end of your next turn. While perceiving through the other creature's senses, you benefit from any special senses possessed by that creature, and you are blinded and deafened to your own surroundings.",,,,,,,http://www.dnd5eapi.co/api/features/354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
355,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Mask of Many Faces,2,"You can cast disguise self at will, without expending a spell slot.",,,,,,,http://www.dnd5eapi.co/api/features/355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
356,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Misty Visions,2,"You can cast silent image at will, without expending a spell slot or material components.",,,,,,,http://www.dnd5eapi.co/api/features/356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
357,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Repelling Blast,2,"When you hit a creature with eldritch blast, you can push the creature up to 10 feet away from you in a straight line.",,,,,,,http://www.dnd5eapi.co/api/features/357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spell,,Eldritch Invocations,,,http://www.dnd5eapi.co/api/spells/91,,,,
358,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Thief of Five Fates,2,You can cast bane once using a warlock spell slot. You can't do so again until you finish a long rest.,,,,,,,http://www.dnd5eapi.co/api/features/358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldritch Invocations,,,,,,,
359,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Voice of the Chain Master,2,You can communicate telepathically with your familiar and perceive through your familiar's senses as long as you are on the same plane of existence.,"Additionally, while perceiving through your familiar's senses, you can also speak through your familiar in your own voice, even if your familiar is normally incapable of speech.",,,,,,http://www.dnd5eapi.co/api/features/359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feature,,Eldritch Invocations,,,,http://www.dnd5eapi.co/api/features/268,,,
360,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Mire the Mind,5,You can cast slow once using a warlock spell slot. You can't do so again until you finish a long rest.,,,,,,,http://www.dnd5eapi.co/api/features/360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,5,,
361,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: One with Shadows,5,"When you are in an area of dim light or darkness, you can use your action to become invisible until you move or take an action or a reaction.",,,,,,,http://www.dnd5eapi.co/api/features/361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,5,,
362,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Sign of Ill Omen,5,You can cast bestow curse once using a warlock spell slot. You can't do so again until you finish a long rest.,,,,,,,http://www.dnd5eapi.co/api/features/362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,5,,
363,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Thirsting Blade,5,"You can attack with your pact weapon twice, instead of once, whenever you take the Attack action on your turn.",,,,,,,http://www.dnd5eapi.co/api/features/363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,5,feature,http://www.dnd5eapi.co/api/features/269
364,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Bewitching Whispers,7,You can cast compulsion once using a warlock spell slot. You can't do so again until you finish a long rest.,,,,,,,http://www.dnd5eapi.co/api/features/364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,7,,
365,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Dreadful Word,7,You can cast confusion once using a warlock spell slot. You can't do so again until you finish a long rest.,,,,,,,http://www.dnd5eapi.co/api/features/365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,7,,
366,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Sculptor of Flesh,7,You can cast polymorph once using a warlock spell slot. You can't do so again until you finish a long rest.,,,,,,,http://www.dnd5eapi.co/api/features/366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,7,,
367,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Ascendant Step,9,"You can cast levitate on yourself at will, without expending a spell slot or material components.",,,,,,,http://www.dnd5eapi.co/api/features/367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,9,,
368,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Minions of Chaos,9,You can cast conjure elemental once using a warlock spell slot. You can't do so again until you finish a long rest.,,,,,,,http://www.dnd5eapi.co/api/features/368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,9,,
369,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Otherworldly Leap,9,"You can cast jump on yourself at will, without expending a spell slot or material components.",,,,,,,http://www.dnd5eapi.co/api/features/369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,9,,
370,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Whispers of the Grave,9,"You can cast speak with dead at will, without expending a spell slot.",,,,,,,http://www.dnd5eapi.co/api/features/370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,9,,
371,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Lifedrinker,12,"When you hit a creature with your pact weapon, the creature takes extra necrotic damage equal to your Charisma modifier (minimum 1).",,,,,,,http://www.dnd5eapi.co/api/features/371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,12,feature,http://www.dnd5eapi.co/api/features/269
372,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Chains of Carceri,15,"You can cast hold monster at will--targeting a celestial, fiend, or elemental--without expending a spell slot or material components. You must finish a long rest before you can use this invocation on the same creature again.",,,,,,,http://www.dnd5eapi.co/api/features/372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,15,feature,http://www.dnd5eapi.co/api/features/268
373,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Master of Myriad Forms,15,"You can cast alter self at will, without expending a spell slot.",,,,,,,http://www.dnd5eapi.co/api/features/373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,15,,
374,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Visions of Distant Realms,15,"You can cast arcane eye at will, without expending a spell slot.",,,,,,,http://www.dnd5eapi.co/api/features/374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,15,,
375,http://www.dnd5eapi.co/api/classes/11,Warlock,Eldritch Invocation: Witch Sight,15,You can see the true form of any shapechanger or creature concealed by illusion or transmutation magic while the creature is within 30 feet of you and within line of sight.,,,,,,,http://www.dnd5eapi.co/api/features/375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level,,Eldritch Invocations,,,,,15,,
376,http://www.dnd5eapi.co/api/classes/11,Warlock,Choose: Pact Boon,3,"At 3rd level, your otherworldly patron bestows a gift upon you for your loyal service. You gain one of the following features of your choice.",,,,,,,http://www.dnd5eapi.co/api/features/376,,,,1,feature,http://www.dnd5eapi.co/api/features/377,Pact of the Chain,http://www.dnd5eapi.co/api/features/378,Pact of the Blade,http://www.dnd5eapi.co/api/features/379,Pact of the Tome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,http://www.dnd5eapi.co/api/classes/11,Warlock,Pact of the Chain,3,You learn the find familiar spell and can cast it as a ritual. The spell doesn't count against your number of spells known.,"When you cast the spell, you can choose one of the normal forms for your familiar or one of the following special forms: imp, pseudodragon, quasit, or sprite.","Additionally, when you take the Attack action, you can forgo one of your own attacks to allow your familiar to make one attack of its own with its reaction.","Your familiar is more cunning than a typical familiar. Its default form can be a reflection of your patron, with sprites and pseudodragons tied to the Archfey and imps and quasits tied to the Fiend. Because the Great Old One's nature is inscrutable, any familiar form is suitable for it.",,,,http://www.dnd5eapi.co/api/features/377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warlock Pact,,,,,,,
378,http://www.dnd5eapi.co/api/classes/11,Warlock,Pact of the Blade,3,You can use your action to create a pact weapon in your empty hand. You can choose the form that this melee weapon takes each time you create it. You are proficient with it while you wield it. This weapon counts as magical for the purpose of overcoming resistance and immunity to nonmagical attacks and damage.,"Your pact weapon disappears if it is more than 5 feet away from you for 1 minute or more. It also disappears if you use this feature again, if you dismiss the weapon (no action required), or if you die.","You can transform one magic weapon into your pact weapon by performing a special ritual while you hold the weapon. You perform the ritual over the course of 1 hour, which can be done during a short rest. You can then dismiss the weapon, shunting it into an extradimensional space, and it appears whenever you create your pact weapon thereafter. You can't affect an artifact or a sentient weapon in this way. The weapon ceases being your pact weapon if you die, if you perform the 1-hour ritual on a different weapon, or if you use a 1-hour ritual to break your bond to it. The weapon appears at your feet if it is in the extradimensional space when the bond breaks.","If your patron is the Archfey, your weapon might be a slender blade wrapped in leafy vines. If you serve the Fiend, your weapon could be an axe made of black metal and adorned with decorative flames. If your patron is the Great Old One, your weapon might be an ancient-looking spear, with a gemstone embedded in its head, carved to look like a terrible unblinking eye.",,,,http://www.dnd5eapi.co/api/features/378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warlock Pact,,,,,,,
379,http://www.dnd5eapi.co/api/classes/11,Warlock,Pact of the Tome,3,"Your patron gives you a grimoire called a Book of Shadows. When you gain this feature, choose three cantrips from any class's spell list (the three needn't be from the same list). While the book is on your person, you can cast those cantrips at will. They don't count against your number of cantrips known. If they don't appear on the warlock spell list, they are nonetheless warlock spells for you.","If you lose your Book of Shadows, you can perform a 1-hour ceremony to receive a replacement from your patron. This ceremony can be performed during a short or long rest, and it destroys the previous book. The book turns to ash when you die.","Your Book of Shadows might be a fine, gilt-edged tome with spells of enchantment and illusion, gifted to you by the lordly Archfey. It could be a weighty tome bound in demon hide studded with iron, holding spells of conjuration and a wealth of forbidden lore about the sinister regions of the cosmos, a gift of the Fiend. Or it could be the tattered diary of a lunatic driven mad by contact with the Great Old One, holding scraps of spells that only your own burgeoning insanity allows you to understand and cast.",,,,,http://www.dnd5eapi.co/api/features/379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warlock Pact,,,,,,,
380,http://www.dnd5eapi.co/api/classes/11,Warlock,Ability Score Improvement 1,4,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,http://www.dnd5eapi.co/api/classes/11,Warlock,Choose: Additional Eldritch Invocation,5,"In your study of occult lore, you have unearthed eldritch invocations, fragments of forbidden knowledge that imbue you with an abiding magical ability.","At 2nd level, you gain two eldritch invocations of your choice. Your invocation options are detailed at the end of the class description. When you gain certain warlock levels, you gain additional invocations of your choice, as shown in the Invocations Known column of the Warlock table.","Additionally, when you gain a level in this class, you can choose one of the invocations you know and replace it with another invocation that you could learn at that level.",,,,,http://www.dnd5eapi.co/api/features/381,,,,1,feature,http://www.dnd5eapi.co/api/features/344,Eldritch Invocation: Agonizing Blast,http://www.dnd5eapi.co/api/features/345,Eldritch Invocation: Armor of Shadows,http://www.dnd5eapi.co/api/features/346,Eldritch Invocation: Beast Speech,http://www.dnd5eapi.co/api/features/347,Eldritch Invocation: Beguiling Influence,http://www.dnd5eapi.co/api/features/348,Eldritch Invocation: Book of Ancient Secrets,http://www.dnd5eapi.co/api/features/349,Eldritch Invocation: Devil's Sight,http://www.dnd5eapi.co/api/features/350,Eldritch Invocation: Eldritch Sight,http://www.dnd5eapi.co/api/features/351,Eldritch Invocation: Eldritch Spear,http://www.dnd5eapi.co/api/features/352,Eldritch Invocation: Eyes of the Rune Keeper,http://www.dnd5eapi.co/api/features/353,Eldritch Invocation: Fiendish Vigor,http://www.dnd5eapi.co/api/features/354,Eldritch Invocation: Gaze of Two Minds,http://www.dnd5eapi.co/api/features/355,Eldritch Invocation: Mask of Many Faces,http://www.dnd5eapi.co/api/features/356,Eldritch Invocation: Misty Visions,http://www.dnd5eapi.co/api/features/357,Eldritch Invocation: Repelling Blast,http://www.dnd5eapi.co/api/features/358,Eldritch Invocation: Thief of Five Fates,http://www.dnd5eapi.co/api/features/359,Eldritch Invocation: Voice of the Chain Master,,,,,,,,,,,,,,
382,http://www.dnd5eapi.co/api/classes/11,Warlock,Dark One's Own Luck,6,"Starting at 6th level, you can call on your patron to alter fate in your favor. When you make an ability check or a saving throw, you can use this feature to add a d10 to your roll. You can do so after seeing the initial roll but before any of the roll's effects occur.","Once you use this feature, you can't use it again until you finish a short or long rest.",,,,,,http://www.dnd5eapi.co/api/features/382,http://www.dnd5eapi.co/api/subclasses/11,Fiend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,http://www.dnd5eapi.co/api/classes/11,Warlock,Choose: Additional Eldritch Invocation,7,"In your study of occult lore, you have unearthed eldritch invocations, fragments of forbidden knowledge that imbue you with an abiding magical ability.","At 2nd level, you gain two eldritch invocations of your choice. Your invocation options are detailed at the end of the class description. When you gain certain warlock levels, you gain additional invocations of your choice, as shown in the Invocations Known column of the Warlock table.","Additionally, when you gain a level in this class, you can choose one of the invocations you know and replace it with another invocation that you could learn at that level.",,,,,http://www.dnd5eapi.co/api/features/383,,,,1,feature,http://www.dnd5eapi.co/api/features/344,Eldritch Invocation: Agonizing Blast,http://www.dnd5eapi.co/api/features/345,Eldritch Invocation: Armor of Shadows,http://www.dnd5eapi.co/api/features/346,Eldritch Invocation: Beast Speech,http://www.dnd5eapi.co/api/features/347,Eldritch Invocation: Beguiling Influence,http://www.dnd5eapi.co/api/features/348,Eldritch Invocation: Book of Ancient Secrets,http://www.dnd5eapi.co/api/features/349,Eldritch Invocation: Devil's Sight,http://www.dnd5eapi.co/api/features/350,Eldritch Invocation: Eldritch Sight,http://www.dnd5eapi.co/api/features/351,Eldritch Invocation: Eldritch Spear,http://www.dnd5eapi.co/api/features/352,Eldritch Invocation: Eyes of the Rune Keeper,http://www.dnd5eapi.co/api/features/353,Eldritch Invocation: Fiendish Vigor,http://www.dnd5eapi.co/api/features/354,Eldritch Invocation: Gaze of Two Minds,http://www.dnd5eapi.co/api/features/355,Eldritch Invocation: Mask of Many Faces,http://www.dnd5eapi.co/api/features/356,Eldritch Invocation: Misty Visions,http://www.dnd5eapi.co/api/features/357,Eldritch Invocation: Repelling Blast,http://www.dnd5eapi.co/api/features/358,Eldritch Invocation: Thief of Five Fates,http://www.dnd5eapi.co/api/features/359,Eldritch Invocation: Voice of the Chain Master,,,,,,,,,,,,,,
384,http://www.dnd5eapi.co/api/classes/11,Warlock,Ability Score Improvement 2,8,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
